"First","Last","Player","Team","Season","Min","Shots","SoT","Dist","Solo","Goals","xG","xPlace","G.xG","KeyP","Dist.key","Assts","xA","A.xA","xG.xA","xGperShot","xAperPass","GmxGperShot","AmxAperPass"
"Kaka","Kaka","Kaka","ORL",2015,2559,56,21,22.1045378273765,0.392857142857143,9,8.75391176308287,0.449152242507081,0.246088236917129,54,19.2252140080919,6,5.55213341863062,0.447866581369375,14.3060451817135,0.156319852912194,0.102817285530197,0.00439443280209159,0.00829382558091435
"Obafemi","Martins","Obafemi Martins","SEA",2015,1906,42,28,15.2273398336897,0.119047619047619,15,10.4556431576723,4.5354582350961,4.54435684232766,20,17.7095610395506,4,3.66840900808186,0.331590991918143,14.1240521657542,0.248943884706484,0.183420450404093,0.108198972436373,0.0165795495959072
"Josef","Martinez","Josef Martinez","ATL",2017,1588,67,30,15.5081194546243,0.164179104477612,19,12.9045161334512,1.65039753544963,6.09548386654882,13,21.3519393129268,1,1.19352243844546,-0.193522438445457,14.0980385718966,0.192604718409719,0.0918094183419582,0.0909773711425197,-0.0148863414188813
"Lee","Nguyen","Lee Nguyen","NER",2016,3048,68,29,24.1769571096422,0.411764705882353,6,7.23873655186868,0.122063708896379,-1.23873655186868,83,19.0321210959763,4,6.83408021667112,-2.83408021667112,14.0728167685398,0.106452008115716,0.0823383158635075,-0.0182167139980688,-0.0341455447791701
"Cyle","Larin","Cyle Larin","ORL",2016,2421,73,33,15.5884655608709,0.0547945205479452,14,11.6086952180573,3.4016347176717,2.39130478194271,21,19.5159215966543,3,2.45427480513212,0.545725194867878,14.0629700231894,0.159023222165168,0.116870228815815,0.0327575997526399,0.0259869140413275
"Lee","Nguyen","Lee Nguyen","NER",2014,NA,83,41,24.1086474399157,0.313253012048193,18,8.6675961813377,5.44134338420241,9.3324038186623,67,23.6551118210448,4,5.38397568731833,-1.38397568731833,14.051571868656,0.104428869654671,0.080357846079378,0.112438600224847,-0.0206563535420646
"Sacha","Kljestan","Sacha Kljestan","NYRB",2016,2770,40,19,20.8958933841164,0.375,6,4.49920662785482,1.00438171701854,1.50079337214518,105,15.8317567563094,16,9.52663084313422,6.47336915686578,14.025837470989,0.112480165696371,0.0907298175536592,0.0375198343036294,0.0616511348272931
"Justin","Meram","Justin Meram","CLB",2016,2694,76,27,20.2573073250261,0.171052631578947,5,7.38464217070887,0.0301238163555499,-2.38464217070887,47,17.5250525227669,10,6.63831304612499,3.36168695387501,14.0229552168339,0.0971663443514325,0.141240703109042,-0.031376870667222,0.0715252543377662
"Dominic","Dwyer","Dominic Dwyer","SKC, ORL",2017,2359,73,36,16.5004113769079,0.178082191780822,9,10.3736076229727,0.834600258524921,-1.3736076229727,23,19.8465492625806,4,3.63303775653312,0.366962243466885,14.0066453795058,0.142104214013325,0.157958163327527,-0.0188165427804479,0.0159548801507341
"Alvaro","Saborio","Alvaro Saborio","RSL",2011,NA,66,24,16.2434211949242,0.181818181818182,11,11.1169595048176,-1.52710588698598,-0.116959504817576,23,20.8858097670435,2,2.8161204736856,-0.816120473685601,13.9330799785032,0.168438780376024,0.122440020595026,-0.00177211370935721,-0.0354834988558957
"Fanendo","Adi","Fanendo Adi","POR",2017,2000,69,30,15.3943111334212,0.188405797101449,10,11.9715262107148,-1.52666557717592,-1.97152621071484,25,22.0592855403031,2,1.9356262801746,0.0643737198254013,13.9071524908894,0.173500379865432,0.077425051206984,-0.0285728436335484,0.00257494879301605
"Marco","Di Vaio","Marco Di Vaio","MTL",2014,NA,74,31,18.7357558065135,0.189189189189189,9,11.2201275770613,-0.183056927086371,-2.22012757706126,26,21.1364594341538,4,2.67359009242036,1.32640990757964,13.8937176694816,0.151623345635963,0.102830388170014,-0.0300017240143413,0.0510157656761402
"Luke","Moore","Luke Moore","CHV, TOR",2014,NA,58,23,17.2549482590172,0.137931034482759,6,9.71419145761068,0.516874379988367,-3.71419145761068,31,21.0231129353548,4,4.17569773286251,-0.175697732862514,13.8898891904732,0.167486059613977,0.134699926866533,-0.0640377837519083,-0.0056676688020166
"Javier","Morales","Javier Morales","RSL",2013,NA,46,18,25.1203400304348,0.347826086956522,8,5.16343780340971,2.68304921039969,2.83656219659029,96,20.5353525776146,7,8.70120660720706,-1.70120660720706,13.8646444106168,0.112248647900211,0.0906375688250736,0.0616643955780497,-0.0177209021584069
"Kei","Kamara","Kei Kamara","NER",2017,2484,88,35,18.608234150136,0.227272727272727,12,9.70848467597007,0.864331891839431,2.29151532402993,25,19.2664550779681,4,4.13257686080443,-0.132576860804432,13.8410615367745,0.11032368949966,0.165303074432177,0.0260399468639765,-0.00530307443217726
"Yura","Movsisyan","Yura Movsisyan","RSL",2016,2193,68,28,17.6605790570501,0.235294117647059,9,11.4816738424962,-1.63369868982071,-2.48167384249619,21,19.1245672595202,3,2.34207757883832,0.657922421161679,13.8237514213345,0.168848144742591,0.111527503754206,-0.0364952035661205,0.0313296391029371
"Justin","Meram","Justin Meram","CLB",2017,2685,61,27,19.5813856514831,0.131147540983607,13,8.23980154713427,1.22264948173999,4.76019845286573,46,19.3347587854658,5,5.57252515699254,-0.572525156992538,13.8123267041268,0.135078713887447,0.121141851238968,0.0780360402109136,-0.0124461990650552
"Chris","Pontius","Chris Pontius","DCU",2012,NA,71,29,22.1717033148592,0.323943661971831,12,9.96958553010701,-0.522289329245783,2.03041446989299,38,23.6177906411842,4,3.7490277073737,0.250972292626295,13.7186132374807,0.140416697607141,0.0986586238782554,0.0285973868999013,0.00660453401648145
"Ethan","Finlay","Ethan Finlay","CLB",2015,2890,53,28,16.9141134297889,0.150943396226415,12,8.1564483378742,1.20965108798063,3.8435516621258,36,16.4164244732589,11,5.44760870779584,5.55239129220416,13.60405704567,0.153895251658004,0.15132246410544,0.0725198426816188,0.154233091450116
"Didier","Drogba","Didier Drogba","MTL",2016,1744,90,34,24.5481380831933,0.411111111111111,10,9.89673150620245,0.752030803583164,0.103268493797548,35,20.1941266150457,3,3.70223302619051,-0.702233026190513,13.598964532393,0.109963683402249,0.105778086462586,0.00114742770886164,-0.0200638007483004
"Ignacio","Piatti","Ignacio Piatti","MTL",2017,2512,74,37,25.3527362146984,0.337837837837838,17,9.6163485293818,3.13271196968819,7.3836514706182,46,19.6397705013441,5,3.98218911388725,1.01781088611275,13.5985376432691,0.129950655802457,0.0865693285627663,0.0997790739272729,0.0221263236111467
"Javier","Morales","Javier Morales","RSL",2015,2257,50,19,24.5413240641056,0.6,8,6.34185553966869,-0.0804703212485398,1.65814446033131,83,18.4813886232209,9,7.25528726949967,1.74471273050033,13.5971428091684,0.126837110793374,0.0874130996325261,0.0331628892066262,0.0210206353072329
"Fabian","Espindola","Fabian Espindola","DCU",2014,NA,68,31,24.6683633591176,0.235294117647059,11,5.76246495738565,0.307933116557412,5.23753504261435,64,15.7522196749063,8,7.82989934874687,0.170100651253126,13.5923643061325,0.0847421317262595,0.12234217732417,0.0770225741560934,0.00265782267583009
"Kenny","Cooper","Kenny Cooper","NYRB",2012,NA,84,46,20.3499782008571,0.166666666666667,18,10.9566212523174,3.84689721360299,7.04337874768262,25,21.5724576496,2,2.59887813875866,-0.598878138758656,13.555499391076,0.130435967289493,0.103955125550346,0.0838497469962217,-0.0239551255503462
"Ignacio","Piatti","Ignacio Piatti","MTL",2015,2294,60,28,21.1681779300164,0.283333333333333,9,8.53386484550228,1.51060698923874,0.466135154497725,53,21.7084454255874,7,4.91481085047557,2.08518914952443,13.4486756959778,0.142231080758371,0.0927322801976522,0.00776891924162875,0.039343191500461
"Graham","Zusi","Graham Zusi","SKC",2012,NA,82,24,27.1741200161707,0.341463414634146,5,5.75885610609166,-0.479414815260274,-0.758856106091658,99,16.1381001741818,11,7.56554114219199,3.43445885780801,13.3243972482836,0.0702299525133129,0.0764196074968888,-0.00925434275721535,0.0346915036142224
"Maximiliano","Urruti","Maximiliano Urruti","FCD",2017,2885,102,38,20.9254444444734,0.313725490196078,12,9.79755173175106,-0.826376160529245,2.20244826824894,32,20.1270067163915,4,3.51650544887613,0.48349455112387,13.3140571806272,0.0960544287426574,0.109890795277379,0.021592630080872,0.0151092047226209
"Lee","Nguyen","Lee Nguyen","NER",2015,2836,82,29,24.2649870102796,0.231707317073171,7,8.20606531220846,-0.498952861450653,-1.20606531220846,47,18.9923229796658,8,5.09270199013196,2.90729800986804,13.2987673023404,0.100073967222054,0.108355361492169,-0.0147081135635178,0.0618574044652775
"Kevin","Molino","Kevin Molino","MIN",2017,2634,46,16,17.4200712100968,0.304347826086957,7,8.29688278259341,0.266447326736042,-1.29688278259341,47,17.8100638285642,9,4.99601987738799,4.00398012261201,13.2929026599814,0.1803670170129,0.106298295263574,-0.028193103969422,0.0851910664385534
"Thierry","Henry","Thierry Henry","NYRB",2011,NA,65,30,19.1179077193538,0.2,14,8.47747935672181,4.52675922259475,5.52252064327819,32,21.13303392425,2,4.79934477360515,-2.79934477360515,13.276824130327,0.130422759334182,0.149979524175161,0.0849618560504337,-0.0874795241751609
"Albert","Rusnak","Albert Rusnak","RSL",2017,2723,86,28,26.957429129928,0.244186046511628,7,5.59665775968701,-0.0427748036303468,1.40334224031299,98,19.2940644771316,12,7.6763115270173,4.3236884729827,13.2729692867043,0.0650774158103141,0.0783297094593602,0.0163179330268952,0.0441192701324765
"C.J.","Sapong","C.J. Sapong","PHI",2016,2660,60,22,14.7034863014171,0.0666666666666667,7,11.6034058433784,-3.12541718879898,-4.60340584337842,24,22.0300597017195,2,1.64965855074975,0.350341449250253,13.2530643941282,0.19339009738964,0.0687357729479061,-0.0767234307229737,0.0145975603854272
"Gilberto","Oliveira Souza Junior","Gilberto Oliveira Souza Junior","TOR",2014,NA,72,22,19.766657630125,0.208333333333333,7,8.6045604842766,-1.23499764748727,-1.6045604842766,38,19.8478344696316,5,4.59817658766833,0.401823412331675,13.2027370719449,0.119507784503842,0.121004647043903,-0.0222855622816195,0.0105743003245177
"Maximiliano","Moralez","Maximiliano Moralez","NYC",2017,2650,44,17,20.3099525878492,0.272727272727273,5,4.55419956686659,0.784109443820873,0.445800433133407,77,17.6549055462896,8,8.64118954061577,-0.641189540615771,13.1953891074824,0.103504535610604,0.112223240787218,0.0101318280257592,-0.00832713689111391
"Sebastien","Le Toux","Sebastien Le Toux","PHI",2015,2490,50,25,19.0846247816172,0.16,8,7.43570184294576,1.96183162393887,0.56429815705424,38,16.5651139787429,5,5.75326644354814,-0.753266443548145,13.1889682864939,0.148714036858915,0.151401748514425,0.0112859631410848,-0.0198228011460038
"Ethan","Finlay","Ethan Finlay","CLB",2016,2589,46,20,16.1565913200776,0.195652173913043,6,8.5566966874211,-0.707446844259922,-2.5566966874211,33,17.3941634144688,6,4.62529420680269,1.37470579319731,13.1819908942238,0.18601514537872,0.140160430509172,-0.0555803627700239,0.0416577513090094
"Brad","Davis","Brad Davis","HOU",2012,NA,53,22,24.9709184143396,0.377358490566038,8,5.73049519038834,0.976775134842626,2.26950480961166,69,14.6358589381014,10,7.43820927016727,2.56179072983273,13.1687044605556,0.108122550762044,0.10780013435025,0.042820845464371,0.0371274018816337
"Benny","Feilhaber","Benny Feilhaber","SKC",2017,2407,63,19,24.2142044860099,0.380952380952381,5,6.58249051283213,-0.863122687488006,-1.58249051283213,64,20.1008657158637,1,6.54948514068608,-5.54948514068608,13.1319756535182,0.104483976394161,0.10233570532322,-0.0251188970290814,-0.08671070532322
"David","Accam","David Accam","CHI",2016,2050,71,27,19.0482830249524,0.267605633802817,9,9.74262985515415,-0.35434826317069,-0.742629855154149,28,19.1894375720065,2,3.37770824729979,-1.37770824729979,13.1203381024539,0.137220138804988,0.120632437403564,-0.0104595754247063,-0.0492038659749924
"Maximiliano","Urruti","Maximiliano Urruti","FCD",2016,2497,91,35,19.6529151867468,0.252747252747253,9,11.2389169175733,-1.24629604897747,-2.23891691757331,27,23.7374090349909,3,1.84610358048063,1.15389641951937,13.0850204980539,0.123504581511795,0.0683742066844679,-0.0246034826106958,0.0427369044266432
"Cyle","Larin","Cyle Larin","ORL",2015,1966,64,28,14.9070504311938,0.125,17,10.9654402303123,1.48448600137211,6.03455976968771,12,20.9805607492506,0,2.11514714697629,-2.11514714697629,13.0805873772886,0.171335003598629,0.176262262248024,0.0942899964013705,-0.176262262248024
"Victor","Vazquez","Victor Vazquez","TOR",2017,2473,41,19,22.3383145438126,0.390243902439024,8,5.46815349245417,1.67725755949068,2.53184650754583,76,17.4436466457721,10,7.60209242569947,2.39790757430053,13.0702459181536,0.133369597376931,0.100027531917098,0.0617523538425813,0.0315514154513227
"Fabian","Espindola","Fabian Espindola","RSL",2011,NA,62,30,19.2473098976129,0.193548387096774,10,8.78012812116624,0.413051300392398,1.21987187883376,27,17.8152539580741,3,4.26192207537496,-1.26192207537496,13.0420501965412,0.14161496969623,0.157848965754628,0.0196753528844154,-0.0467378546435169
"Mauro","Rosales","Mauro Rosales","SEA",2011,NA,18,9,17.8070049184444,0.333333333333333,5,3.83855764357959,-0.622145730231771,1.16144235642041,66,16.6392603529242,10,9.1380947305871,0.861905269412897,12.9766523741667,0.213253202421088,0.138455980766471,0.0645245753566894,0.0130591707486803
"Will","Bruin","Will Bruin","HOU",2014,NA,68,31,17.5181677793676,0.176470588235294,10,9.43222087343406,0.779445774233457,0.56777912656594,35,21.1811902482857,1,3.51248646832515,-2.51248646832515,12.9447073417592,0.138709130491677,0.100356756237861,0.00834969303773442,-0.0717853276664328
"Dwayne","De Rosario","Dwayne De Rosario","DCU",2012,NA,81,26,26.4722015440123,0.234567901234568,7,6.44485194299509,-0.00723429298062506,0.555148057004909,44,17.2086468233409,9,6.42926667154684,2.57073332845317,12.8741186145419,0.0795660733703098,0.14611969708061,0.00685367971610999,0.0584257574648447
"Quincy","Amarikwa","Quincy Amarikwa","CHI",2014,NA,76,29,18.8866228846842,0.171052631578947,8,8.26213663801777,-0.721500932237872,-0.262136638017767,45,23.3989438338,5,4.6083468175927,0.391653182407298,12.8704834556105,0.108712324184444,0.102407707057616,-0.00344916628970745,0.00870340405349551
"Landon","Donovan","Landon Donovan","LAG",2013,NA,38,19,19.3689906310526,0.157894736842105,10,6.99595966885885,0.48602016607906,3.00404033114115,59,18.5174710411525,7,5.87076166928138,1.12923833071862,12.8667213381402,0.184104201812075,0.0995044350725658,0.0790536929247672,0.0191396327240444
"Jaime","Castrillon","Jaime Castrillon","COL",2012,NA,50,18,12.05885287456,0.14,8,10.3928768633079,-2.9446725165353,-2.39287686330795,27,24.3487293645556,4,2.45320367016018,1.54679632983982,12.8460805334681,0.207857537266159,0.0908593951911177,-0.0478575372661589,0.0572887529570305
"Fanendo","Adi","Fanendo Adi","POR",2014,NA,53,24,14.0398821986038,0.150943396226415,9,9.59611310345407,0.679989488283471,-0.596113103454065,21,20.7195391706667,4,3.21337964125071,0.786620358749295,12.8094927447048,0.18105873780102,0.153018078154795,-0.0112474170463031,0.037458112321395
"Michael","Barrios","Michael Barrios","FCD",2017,2711,61,16,21.7731196605495,0.245901639344262,3,5.36334540253474,-0.89000570451044,-2.36334540253474,63,19.8276044776939,12,7.43782789113476,4.56217210886524,12.8011732936695,0.0879236951235204,0.118060760176742,-0.0387433672546679,0.0724154302994483
"Jermain","Defoe","Jermain Defoe","TOR",2014,NA,58,25,19.6716563762069,0.241379310344828,11,9.526329692233,-0.780717117310395,1.473670307767,22,18.4144078925,2,3.07702663363668,-1.07702663363668,12.6033563258697,0.16424706365919,0.139864846983486,0.0254081087546035,-0.0489557560743947
"Omar","Bravo","Omar Bravo","SKC",2011,NA,60,25,16.11916973985,0.3,9,9.85714500971831,-0.917776983683289,-0.857145009718306,25,17.09610993964,2,2.74080166860869,-0.740801668608686,12.597946678327,0.164285750161972,0.109632066744347,-0.0142857501619718,-0.0296320667443474
"Brek","Shea","Brek Shea","FCD",2011,NA,75,23,23.41513793268,0.2,11,7.26530879459944,-0.575622508584586,3.73469120540056,37,18.0597651712703,4,5.29238711460828,-1.29238711460828,12.5576959092077,0.0968707839279925,0.143037489584007,0.0497958827386741,-0.0349293814758994
"Diego","Fagundez","Diego Fagundez","NER",2017,2555,73,33,20.7817353491138,0.246575342465753,7,8.81580973540422,1.53687009159503,-1.81580973540422,36,19.2675850857422,7,3.73374661240227,3.26625338759773,12.5495563478065,0.120764516923345,0.103715183677841,-0.0248741059644413,0.0907292607666035
"Kevin","Molino","Kevin Molino","ORL",2016,2449,59,20,16.9297951424051,0.322033898305085,11,8.37553778183137,-0.433407055795675,2.62446221816863,41,18.8432063181339,8,4.11416578872788,3.88583421127212,12.4897035705592,0.141958267488667,0.100345507042143,0.0444824104774344,0.0947764441773689
"Sebastien","Le Toux","Sebastien Le Toux","PHI",2013,NA,34,13,22.0173527951176,0.382352941176471,3,4.08311378787179,-0.725431893296561,-1.08311378787179,76,15.3352080412105,9,8.39892240338395,0.60107759661605,12.4820361912557,0.120091581996229,0.110512136886631,-0.031856287878582,0.00790891574494802
"Lloyd","Sam","Lloyd Sam","NYRB",2014,NA,37,16,18.3751284872703,0.108108108108108,4,4.39984406230035,-0.221742192552692,-0.39984406230035,56,14.7164751290536,8,8.07568199092923,-0.0756819909292327,12.4755260532296,0.118914704386496,0.144208606980879,-0.0108065962783878,-0.0013514641237363
"Jack","McInerney","Jack McInerney","PHI",2013,NA,86,30,17.8986164671046,0.186046511627907,12,10.3309334870538,1.07077098929803,1.66906651294615,23,20.3604524720435,0,2.08792765700793,-2.08792765700793,12.4188611440618,0.120127133570394,0.0907794633481707,0.0194077501505367,-0.0907794633481707
"Robbie","Keane","Robbie Keane","LAG",2016,1507,40,20,13.4889508314964,0.15,10,10.8654720951742,-1.25184387885787,-0.865472095174243,11,16.789207653374,1,1.5379221008129,-0.537922100812899,12.4033941959871,0.271636802379356,0.1398111000739,-0.0216368023793561,-0.048902009164809
